phenotype,gene,gene_chromosome,gene_inheritence,syndrome,phenotype_description,phenotype_name,phenotype_url,gene_url,gene_url_lynx,gene_url_ucsc,syndrome_features,syndrome_inheritence,syndrome_name,syndrome_synonyms,syndrome_url
MIC,KIF14,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/KIF14?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=KIF14,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=KIF14,,,,,
MIC,KIF5C,3,Postzygotic/Mosaic,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/KIF5C?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=KIF5C,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=KIF5C,,,,,
MIC,LIG4,1,AR,LIG4,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/LIG4?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=LIG4,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=LIG4,"Lympho-reticular malignancies, significant microcephaly, and radiation hypersensitivity.",AR,LIG4 syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/LIG4?content-type=text/html
MIC,MCPH1,1,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/MCPH1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=MCPH1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=MCPH1,,,,,
MIC,MED25,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/MED25?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=MED25,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=MED25,,,,,
MIC,MYCN,2,AD,Feingold,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/MYCN?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=MYCN,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=MYCN,"Characteristic digital anomalies, microcephaly, facial dysmorphism, gastrointestinal anomalies",AD,Feingold syndrome,Oculodigitoesophagoduodenal syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/Feingold?content-type=text/html
MIC,MYO18B,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/MYO18B?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=MYO18B,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=MYO18B,,,,,
MIC,NBN,1,AR,NBS,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/NBN?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=NBN,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=NBN,"Progressive microcephaly, intrauterine growth retardation and short stature, recurrent sinopulmonary infections, an increased risk for cancer, and premature ovarian failure in females.",AR,Nijmegen breakage syndrome,Berlin breakage syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/NBS?content-type=text/html
MIC,NDE1,2,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/NDE1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=NDE1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=NDE1,,,,,
MIC,NGLY1,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/NGLY1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=NGLY1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=NGLY1,,,,,
MIC,NHEJ1,3,AD/de novo,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/NHEJ1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=NHEJ1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=NHEJ1,,,,,
MIC,NIPBL,2,AD/de novo,CDLS,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/NIPBL?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=NIPBL,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=NIPBL,"Characteristic facial dysmorphology, prenatal growth restriction, microcephaly, intellectual disability, upper limb reduction defects",AD/de novo or XL,Cornelia de Lange syndrome,Brachmann-de Lange syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/CDLS?content-type=text/html
MIC,NSDHL,3,XL,CK,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/NSDHL?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=NSDHL,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=NSDHL,"Intellectual disability, epilepsy, thin body habitus, brain malformations.",XL,CK syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/CK?content-type=text/html
MIC,OCLN,3,AR,PseudoTORCH,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/OCLN?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=OCLN,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=OCLN,,AR,Pseudo-TORCH syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/PseudoTORCH?content-type=text/html
MIC,ORC1,3,AR,Seckel,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/ORC1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=ORC1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=ORC1,"Severe intrauterine and postnatal growth deficiency, abnormal facial features (large eyes, beaklike nose, narrow face, receding jaw) and variable intellectual disability. Some affected individuals have various types of myelodysplasia (pancytopenia, acute myeloid leukemia). Brain imaging findings include microcephaly with simplified gyral pattern.",AR,Seckel syndrome,"Bird-headed dwarfism, Nanocephalic dwarfism, Microcephalic primordial dwarfism",https://www.dbdb.urmc.rochester.edu/syndromes/Seckel?content-type=text/html
MIC,ORC4,3,AR,Meier_Gorlin,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/ORC4?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=ORC4,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=ORC4,,,Meier-Gorlin syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/Meier_Gorlin?content-type=text/html
MIC,ORC6,3,AR,Meier_Gorlin,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/ORC6?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=ORC6,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=ORC6,,,Meier-Gorlin syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/Meier_Gorlin?content-type=text/html
MIC,PAFAH1B1,1,AD/de novo,Miller_Dieker,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PAFAH1B1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PAFAH1B1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PAFAH1B1,"Lissencephaly, microcephaly, bitemporal narrowing, vertical furrowing in central forehead, anteverted nares, micrognathia",AD,Miller-Dieker syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/Miller_Dieker?content-type=text/html
MIC,PCNT,1,AR,MOPD2,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PCNT?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PCNT,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PCNT,"Severe growth deficiency, abnormal facial features including prominent nose, and malformed ears, high-pitched voice, distinct radiological abnormalities including shortening of middle and distal segments of the limbs, progressive bony dysplasia (cox vara, epiphysiolysis, metaphyseal flaring, V-shaped distal femoral metaphases), absent or mild intellectual disability. Brain imaging findings include dilated intracranial arteries that resemble aneurysms or Moyamoya disease",AR,Microcephalic osteodysplastic primordial dwarfism type II,,https://www.dbdb.urmc.rochester.edu/syndromes/MOPD2?content-type=text/html
MIC,PGAP3,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PGAP3?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PGAP3,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PGAP3,,,,,
MIC,PIGA,3,XL,FCCS,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PIGA?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PIGA,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PIGA,"Neurodegeneration, seizures, cutaneous abnormalities, systemic iron overload",XL,Ferro-Cerebro-Cutaneous syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/FCCS?content-type=text/html
MIC,PLK4,2,AR,MICLCR,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PLK4?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PLK4,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PLK4,"The three cardinal features of this syndrome are microcephaly, ocular abnormalities (predominantly chorioretinopathy) and variable lower limb lymphedema.",AD and AR reported,Microcephaly with lymphedema and chorioretinopathy,,https://www.dbdb.urmc.rochester.edu/syndromes/MICLCR?content-type=text/html
MIC,PNKP,2,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PNKP?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PNKP,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PNKP,,,,,
MIC,POLH,1,AR,XP,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/POLH?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=POLH,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=POLH,"Sun sensitivity, ocular involvement, and increased risk of cutaneous neoplasms (basal cell carcinoma, squamous cell carcinoma, melanoma).",AR,Xeroderma Pigmentosum,DeSanctis-Cacchione syndrome,https://www.dbdb.urmc.rochester.edu/syndromes/XP?content-type=text/html
MIC,PQBP1,2,XL,Renpenning,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PQBP1?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PQBP1,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PQBP1,,XL,Renpenning syndrome,,https://www.dbdb.urmc.rochester.edu/syndromes/Renpenning?content-type=text/html
MIC,PYCR2,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/PYCR2?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=PYCR2,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=PYCR2,,,,,
MIC,QARS,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/QARS?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=QARS,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=QARS,,,,,
MIC,RAD50,3,AR,NBS-like,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RAD50?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RAD50,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RAD50,,,,,
MIC,RBBP8,3,AR,Seckel,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RBBP8?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RBBP8,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RBBP8,"Severe intrauterine and postnatal growth deficiency, abnormal facial features (large eyes, beaklike nose, narrow face, receding jaw) and variable intellectual disability. Some affected individuals have various types of myelodysplasia (pancytopenia, acute myeloid leukemia). Brain imaging findings include microcephaly with simplified gyral pattern.",AR,Seckel syndrome,"Bird-headed dwarfism, Nanocephalic dwarfism, Microcephalic primordial dwarfism",https://www.dbdb.urmc.rochester.edu/syndromes/Seckel?content-type=text/html
MIC,RGS6,3,AR,,"Occipito-frontal (head) circumference (OFC) less than 3rd centile compared to appropriate, age matched, normal standards.",Microcephaly,https://www.dbdb.urmc.rochester.edu/phenotypes/MIC?content-type=text/html,https://www.dbdb.urmc.rochester.edu/genes/RGS6?content-type=text/html,http://lynx.ci.uchicago.edu/gene/?geneid=RGS6,http://genome.ucsc.edu/cgi-bin/hgTracks?org=human&db=hg19&singleSearch=knownCanonical&position=RGS6,,,,,
